curve_id,category,source,size_bin,algorithm,compression_target,original_vertices,simplified_vertices,achieved_compression,max_perp_error,hausdorff,runtime_ms
SANDSTONE,Mechanical,County_Trails.geojson,small,VW,0.7,205,62,0.697560975609756,0.000103568726714573,0.0008649565649926902,1.2359999818727374
SANDSTONE,Mechanical,County_Trails.geojson,small,DP,0.9,205,20,0.9024390243902439,0.0004076004435639027,0.0023176946826099693,28.284900006838143
SANDSTONE,Mechanical,County_Trails.geojson,small,VW,0.9,205,21,0.8975609756097561,0.00038080642075651185,0.0016333234224129112,1.0569999576546252
BISHOP PEAK,Mechanical,County_Trails.geojson,small,DP,0.3,347,243,0.2997118155619597,2.885508772770858e-06,0.00013122953100996526,67.38830002723262
BISHOP PEAK,Mechanical,County_Trails.geojson,small,VW,0.3,347,243,0.2997118155619597,1.544941626174356e-05,0.00010931429450379318,1.4770000125281513
BISHOP PEAK,Mechanical,County_Trails.geojson,small,DP,0.5,347,174,0.49855907780979825,8.506956414590244e-06,0.00016516823419544644,63.27540101483464
BISHOP PEAK,Mechanical,County_Trails.geojson,small,VW,0.5,347,174,0.49855907780979825,2.3622621649900273e-05,0.00013122953100996526,1.8182999920099974
BISHOP PEAK,Mechanical,County_Trails.geojson,small,DP,0.7,347,105,0.6974063400576369,1.6775150069417218e-05,0.00027724181844108596,69.17179998708889
BISHOP PEAK,Mechanical,County_Trails.geojson,small,VW,0.7,347,105,0.6974063400576369,6.885244702225512e-05,0.00018486425286851088,2.3227999918162823
BISHOP PEAK,Mechanical,County_Trails.geojson,small,DP,0.9,347,35,0.899135446685879,8.315046365541166e-05,0.0005831653701658931,64.05160098802298
BISHOP PEAK,Mechanical,County_Trails.geojson,small,VW,0.9,347,35,0.899135446685879,0.00015330073865338202,0.0005816840584795847,2.1371000329963863
OVERPASS_MEDIUM_01,Mechanical,overpass_tiles,medium,DP,0.9,14572,1457,0.9000137249519626,0.002860981125416704,0.006961138484472018,6147.368050995283
OVERPASS_MEDIUM_01,Mechanical,overpass_tiles,medium,VW,0.9,14572,1458,0.8999451001921493,0.0017849630136278387,0.007309302839527405,311.98609701823443
Lake,Organic,California_Counties_68233851330457591.geojson,medium,DP,0.9,5178,518,0.8999613750482812,69.29273153812765,6743.611795934361,1675.5255859461613
Lake,Organic,California_Counties_68233851330457591.geojson,medium,VW,0.9,5178,518,0.8999613750482812,207.57859481007318,6743.611795934361,64.72679902799428
OVERPASS_MEDIUM_01,Mechanical,overpass_tiles,medium,DP,0.7,14572,4372,0.6999725500960747,0.005287181829675332,0.00791104803423463,5895.5799550167285
OVERPASS_MEDIUM_01,Mechanical,overpass_tiles,medium,VW,0.7,14572,4372,0.6999725500960747,0.0016754457615779817,0.010769936165078636,199.6708980295807
Lake,Organic,California_Counties_68233851330457591.geojson,medium,DP,0.7,5178,1554,0.6998841251448435,4873.0849464439325,13806.42410720366,1822.5708869867958
Lake,Organic,California_Counties_68233851330457591.geojson,medium,VW,0.7,5178,1554,0.6998841251448435,1455.1828616924545,5145.69454324403,55.85679999785498
OVERPASS_MEDIUM_01,Mechanical,overpass_tiles,medium,DP,0.7,14572,4372,0.6999725500960747,0.001438907835827212,0.003631794191576216,5301.304030988831
OVERPASS_MEDIUM_01,Mechanical,overpass_tiles,medium,VW,0.7,14572,4372,0.6999725500960747,0.002431970487065076,0.011229545462751366,164.46640098001808
OVERPASS_MEDIUM_05,Mechanical,overpass_tiles,medium,DP,0.7,14996,4499,0.6999866631101628,0.002981353096461581,0.008906497403582934,5125.448698003311
OVERPASS_MEDIUM_05,Mechanical,overpass_tiles,medium,VW,0.7,14996,4499,0.6999866631101628,0.002100102254314017,0.007150632152469136,160.37980001419783
Lake,Organic,California_Counties_68233851330457591.geojson,medium,DP,0.7,5178,1554,0.6998841251448435,1803.1247951342866,6788.220098160324,1946.589105995372
Lake,Organic,California_Counties_68233851330457591.geojson,medium,VW,0.7,5178,1554,0.6998841251448435,1473.495885162506,4911.749699189436,54.15869998978451
Napa,Organic,California_Counties_68233851330457591.geojson,medium,DP,0.7,15520,4657,0.6999355670103093,4444.833519653427,11776.530450444376,6422.681324009318
Napa,Organic,California_Counties_68233851330457591.geojson,medium,VW,0.7,15520,4657,0.6999355670103093,1398.2037864648953,3589.443413034289,209.36350000556558
Lake,Organic,California_Counties_68233851330457591.geojson,medium,DP,0.9,5178,518,0.8999613750482812,67.87292935143236,6788.220098160324,1634.2810060014017
Lake,Organic,California_Counties_68233851330457591.geojson,medium,VW,0.9,5178,518,0.8999613750482812,205.03790749904866,6788.220098160324,52.79790097847581
Napa,Organic,California_Counties_68233851330457591.geojson,medium,DP,0.9,15520,1552,0.9,4463.944681633799,11776.530450444376,5381.826444005128
Napa,Organic,California_Counties_68233851330457591.geojson,medium,VW,0.9,15520,1552,0.9,175.5090221729367,6962.448063349728,215.97540198126808
OVERPASS_LARGE_A,Mechanical,overpass_tiles,large,DP,0.7,384507,2369,0.703875,0.06451197275204605,0.10989294296418811,790.5293959775008
OVERPASS_LARGE_A,Mechanical,overpass_tiles,large,VW,0.7,384507,2401,0.699875,0.06825863659247457,0.10297002867339354,105.18469999078661
OVERPASS_LARGE_A,Mechanical,overpass_tiles,large,DP,0.9,384507,804,0.8995,0.03146872065242483,0.110620379067334,690.5586969805881
OVERPASS_LARGE_A,Mechanical,overpass_tiles,large,VW,0.9,384507,800,0.9,0.06683932919813179,0.10163357620639023,102.59049996966496
OVERPASS_LARGE_B,Mechanical,overpass_tiles,large,DP,0.7,384497,2367,0.704125,0.04231878967122067,0.11395075354774949,745.1431180234067
OVERPASS_LARGE_B,Mechanical,overpass_tiles,large,VW,0.7,384497,2401,0.699875,0.04317265353311353,0.13928066745076267,93.63520296756178
OVERPASS_LARGE_B,Mechanical,overpass_tiles,large,DP,0.9,384497,826,0.89675,0.04317265353311353,0.13928066745076267,677.9571159859188
OVERPASS_LARGE_B,Mechanical,overpass_tiles,large,VW,0.9,384497,800,0.9,0.0520737409641395,0.13928066745076267,95.56890302337706
CA_ORGANIC_LARGE_AGG,Organic,California_Counties_68233851330457591.geojson,large,DP,0.7,292301,279,0.965125,24548.504958558893,108996.33458614335,405.33690998563543
CA_ORGANIC_LARGE_AGG,Organic,California_Counties_68233851330457591.geojson,large,VW,0.7,292301,2401,0.699875,48491.43393113991,69404.73770707476,93.79910299321637
CA_ORGANIC_LARGE_AGG,Organic,California_Counties_68233851330457591.geojson,large,DP,0.9,292301,279,0.965125,24548.504958558893,108996.33458614335,432.6468509971164
CA_ORGANIC_LARGE_AGG,Organic,California_Counties_68233851330457591.geojson,large,VW,0.9,292301,800,0.9,5288.892189793236,75865.34724880099,103.53511199355125
