curve_id,category,source,size_bin,algorithm,compression_target,original_vertices,simplified_vertices,achieved_compression,max_perp_error,hausdorff,runtime_ms
UNNAMED_113,Mechanical,Proposed_Trails.geojson,small,VW,0.9,3,2,0.33333333333333337,6.756288773365483e-05,0.0005989593858624903,0.011699972674250603
UNNAMED_121,Mechanical,Proposed_Trails.geojson,small,DP,0.3,3,3,0.0,0.0,0.0,0.001100008375942707
UNNAMED_121,Mechanical,Proposed_Trails.geojson,small,VW,0.3,3,3,0.0,0.0,0.0,0.000900006853044033
UNNAMED_121,Mechanical,Proposed_Trails.geojson,small,DP,0.5,3,2,0.33333333333333337,1.2004141867485045e-05,8.915713815832681e-05,0.06819999543949962
UNNAMED_121,Mechanical,Proposed_Trails.geojson,small,VW,0.5,3,2,0.33333333333333337,1.2004141867485045e-05,8.915713815832681e-05,0.015300000086426735
UNNAMED_121,Mechanical,Proposed_Trails.geojson,small,DP,0.7,3,2,0.33333333333333337,1.2004141867485045e-05,8.915713815832681e-05,0.06389996269717813
UNNAMED_121,Mechanical,Proposed_Trails.geojson,small,VW,0.7,3,2,0.33333333333333337,1.2004141867485045e-05,8.915713815832681e-05,0.011500029359012842
UNNAMED_121,Mechanical,Proposed_Trails.geojson,small,DP,0.9,3,2,0.33333333333333337,1.2004141867485045e-05,8.915713815832681e-05,0.06230000872164965
UNNAMED_121,Mechanical,Proposed_Trails.geojson,small,VW,0.9,3,2,0.33333333333333337,1.2004141867485045e-05,8.915713815832681e-05,0.00990001717582345
UNNAMED_126,Mechanical,Proposed_Trails.geojson,small,DP,0.3,3,3,0.0,0.0,0.0,0.000800006091594696
UNNAMED_126,Mechanical,Proposed_Trails.geojson,small,VW,0.3,3,3,0.0,0.0,0.0,0.000800006091594696
